0.0,Failed to add OfficeC2RCom Application.
0.0,OfficeC2RCom.dll
0.0,Failed to register the type library.
0.0,Failed to delete OfficeC2rCOM app
0.0,C2RComManager::Register
0.0,C2RComManager::ShutdownRunningApp
0.0,Attempting to register OfficeC2RCom without elevating
0.0,"C2RCOMApp exists, try to add components"
0.0,Failed to shutdown COM+ App. ID=%s.
0.0,OSecurity::GetAccountName failed.
0.0,C2RComManager::AddOfficeC2RComApp
0.0,C2RComManager::Unregister
0.0,Failed to unregister OfficeC2RCom.
0.0,Failed to unregister type library.
0.0,Successfully unregister OfficeC2RCom.
0.0,"{'TimeToStopService':'%d', 'TimeToFinishShuttingDown':'%d', 'LastError':'%d'}"
0.0,"Service unable to be stopped. {'ServiceName':'%s','CurrentState':'%d'}"
0.0,"Service stopped. {'ServiceName':'%s', 'TimeToStopService':'%d'}"
0.0,"O15Client::StopOfficeService: Unable to stop service %s. WaitHint:%d,  LastError:%d"
0.0,O15Client::StopOfficeService: Unable to open service. {'ServiceName':'%s'}
0.0,O15Client::StopOfficeService: Service %s running. Need to stop it.
0.0,Unknown exception caught manually uninstalling Office 15.
0.0,O15Client::StopOfficeService
0.0,Unknown exception caught manually deleting registry hive.
0.0,OException caught manually uninstalling Office 15
0.0,Software\Microsoft\Office\15.0\ClickToRun
0.0,OException caught manually deleting registry hive
0.0,O15Client::ManualUninstallation
0.0,Unknown exception caught manually removing Office directory.
0.0,O15Client::ManualUninstallation: Office 15 folder still exists at %s . Will begin manual cleanup
0.0,OException caught manually removing Office directory
0.0,"O15Client::DoCleanCustomExtensions {'IntegratorCommand':'%s','Args':'%s'}"
0.0,Unable to find Integrator exe {'IntegratorPath':'%s'}
0.0,Integrator failed
0.0,O15Client::DoCleanCustomExtensions
0.0,O15Client::DoCleanCustomExtensions: Running Custom cleanup.
0.0,"/U /Extension /Msi PackageGUID=""%s"" PackageRoot=""%s"""
0.0,O15Client::DoRemoveAppVConfiguration: Running AppV cleanup.
0.0,OException caught running the AppV cleanup of extensions
0.0,Unknown exception caught running AppV cleanup of extensions.
0.0,"O15Client::DoRemoveAppVConfiguration: {'AppVCleanerCommand':'%s','Args':'%s'}"
0.0,Unable to find AppV cleanup exe {'AppVCleanerPath':'%s'}
0.0,AppV cleaner failed
0.0,O15Client::DoRemoveAppVConfiguration
0.0,OException caught deleting service
0.0,Service removal failed. {'ServiceName':'%s'}
0.0,Service removal completed successfully. {'ServiceName':'%s'}
0.0,Service failed to shutdown. Can't remove service.
0.0,O15Client::RemoveOfficeService
0.0,O15Client::RemoveOfficeService:  '%s' is not installed. Continuing.
0.0,O15Client::RemoveOfficeService: Ensure service '%s' is shut down and removed.
0.0,DoRemoveO15ARPEntries: Unhandled Exception
0.0,DoRemoveO15ARPEntries: Unknown Exception
0.0,O15Client::DoRemoveO15ARPEntries: Removing O15 C2R ARP entry: %s
0.0,O15Client::DoRemoveO15ARPEntries
0.0,OException caught running the Integrator
0.0,Unknown exception caught running Integrator.
0.0,O15Client::ChangeServiceBinaryPath: Service changed.
0.0,O15Client::ChangeServiceBinaryPath
0.0,Exception occurred
0.0,Unable to open service. {'ServiceName':'%s'}
0.0,O15Client::StopOfficeService: Service stopped.
0.0,\Data\MachineData
0.0,SOFTWARE\Microsoft\Office\15.0\ClickToRun\Configuration
0.0,Failed to retrieve platform from registry. Returning empty string.
0.0,Uknown error encountered during O15 configuration setting migration.
0.0,OExcpetion encountered during O15 configuration setting migration.
0.0,O15Client::MigrateO15ConfigurationSettings
0.0,O15Client::MigrateO15ConfigurationSettings: Failed to get O15 setting: '%s'
0.0,O15Client::MigrateO15ConfigurationSettings: Successfully migrated key: '%s'
0.0,O15Client::GetInstalledO15Platform
0.0,O15Client::MigrateO15ConfigurationSettings: O15 configuration key doesn't exist
0.0,O15Client::RefreshOfficeStubs - O15 is still installed on machine
0.0,"Removal state {'RemovalComplete':'%s','ElapsedTime':'%d', 'LastError':'%d'}"
0.0,O15Client::EnsureServiceRemoved
0.0,O15Client::EnsureServiceRemoved: Ensuring service removal.
0.0,O15Client::AreStubVersionsUpToDate
0.0,"Unable to get stub info, unknown error"
0.0,"O15Client::AreStubVersionsUpToDate - Stubs not up to date. integrateOfficeStubVersion:'%s', officeClickToRunStubVersion:'%s', O16IntegratedOfficeVersion:'%s'"
0.0,Unable to get stub info. 
0.0,O15Client::AreStubVersionsUpToDate - Stubs don't exist
0.0,"O15Client::AreStubVersionsUpToDate - Failed to parse version. integrateOfficeStubVersion:'%s', officeClickToRunStubVersion:'%s', O16IntegratedOfficeVersion:'%s'"
0.0,CheckForOfficeStub: Unhandled Exception
0.0,CheckForOfficeStub: Unknown Exception
0.0,O15Client::RefreshOfficeStubs - Office 2013 stubs do not exist on the machine or need updated. Refreshing them now.
0.0,O15Client::RefreshOfficeStubs
0.0,Configuration::GetSourceType: Base Url %s is of type DVD or USB
0.0,ClientMonitor::Monitor - Start %s watcher.
0.0,NTService::Install - CreateService failed %d
0.0,Invalid Path: %s
0.0,PathSettingValidator::Validate
0.0,Invalid Url: %s
0.0,UrlSettingValidator::Validate
0.0,Invalid Version : %s
0.0,VersionSettingValidator::Validate
0.0,Invalid Platform : %s
0.0,PlatformSettingValidator::Validate
0.0,Invalid Url or Path : %s
0.0,UrlOrPathSettingValidator::Validate
0.0,OException caught in call to IsElevated {'Error':'%s'}
0.0,Logging::GetMachineID
0.0,Logging::GetAppVVersion
0.0,OException while ensuring scheduled task
0.0,ScheduledTaskManager::IsScheduleTaskSourceFileValid
0.0,OScheduleTask is not created. {'TaskName':'%s'}
0.0,ScheduledTaskManager::IsScheduleTaskCreated
0.0,OScheduleTask process did not exit within two minutes. {'TaskName':'%s'}
0.0,ScheduledTaskManager::DeleteScheduleTask
0.0,ScheduledTaskManager::CreateScheduleTask
0.0,ScheduledTaskManager::DeleteScheduleTask: Deleting Task %s
0.0,ScheduledTaskManager::CreateScheduleTask: Creating Task %s
0.0,OScheduleTask process did not exit within two minutes. {'Path':'%s'}
0.0,%PACKAGE_PLATFORM%
0.0,%START_TIME%
0.0,%CLIENTFOLDER%
0.0,%INSTALLPATH%
0.0,ScheduledTaskManager::CreateScheduleTask: Trying to create Task %s from file %s
0.0,%02i:%02i:%02i
0.0,Exception while ensuring scheduled task.
0.0,Attempting to create schedule task without elevating
0.0,%s.xml
0.0,Microsoft\Office\
0.0,Watcher::Watch - Watching %s
0.0,Watcher::ShouldPerformWatch
0.0,Error encountered with watcher. {'WatcherName':'%s'}
0.0,C2R::BlockedVersion::ToString
0.0,Parsing with replacement
0.0,Parsing with no replacement
0.0,http://officecdn.microsoft.com/pr/7ffbc6bf-bc32-4f92-8982-f9dd17fd3114
0.0,Broad
0.0,b8f9b850-328d-4355-9145-c59439a0c4cf
0.0,Insiders FRDC
0.0,http://officecdn.microsoft.com/pr/b8f9b850-328d-4355-9145-c59439a0c4cf
0.0,Targeted
0.0,64256afe-f5d9-4f86-8936-8840a6a4f5be
0.0,492350f6-3a01-4f97-b9c0-c7c6ddf67d60
0.0,http://officecdn.microsoft.com/pr/64256afe-f5d9-4f86-8936-8840a6a4f5be
0.0,Production 2021 LTSC
0.0,insiderfast
0.0,PerpetualVL2021
0.0,5030841d-c919-4594-8d2d-84ae4f96e58e
0.0,Production MEC
0.0,http://officecdn.microsoft.com/pr/5030841d-c919-4594-8d2d-84ae4f96e58e
0.0,http://officecdn.microsoft.com/pr/55336b82-a18d-4dd6-b5f6-9e5095c314a6
0.0,PerpetualVL2019
0.0,Production LTSC
0.0,Insiders DevMain
0.0,http://officecdn.microsoft.com/pr/f2e724c1-748f-4b47-8fb8-8e0d210e9208
0.0,http://officecdn.microsoft.com/pr/5440fd1f-7ecb-4221-8110-145efaa6372f
0.0,5440fd1f-7ecb-4221-8110-145efaa6372f
0.0,7ffbc6bf-bc32-4f92-8982-f9dd17fd3114
0.0,Production DC
0.0,/pr/39168d7e-077b-48e7-872c-b232c3e72675
0.0,GetDefaultChannelUrl returned invalid data.
0.0,beta
0.0,betachannel
0.0,perpetualvl2019
0.0,monthlyenterprise
0.0,targeted
0.0,perpetual2019
0.0,broad
0.0,insiders
0.0,business
0.0,monthly
0.0,firstreleasedeferred
0.0,deferred
0.0,firstreleasecurrent
0.0,firstreleasebusiness
0.0,insiderslow
0.0,current
0.0,semiannual
0.0,perpetualvl2021
0.0,currentpreview
0.0,semiannualpreview
0.0,AppV event thread failed to start.
0.0,ETW Listener turned on.
0.0,EtwManager::Start
0.0,std::exception raised in BeginTrace.
0.0,Trace ThreadProc terminated normally
0.0,OException raised in BeginTrace.
0.0,EtwListener::BeginTrace
0.0,AppVEtwListener
0.0,Trace ThreadProc started
0.0,Trace successfully prepared
0.0,EtwListener::EtwListener - Session is started
0.0,EtwListener::EtwListener - existing session found.
0.0,ProcessAppVEvent
0.0,Unexpected std::exception.
0.0,AppVEventData::Log
0.0,Unexpected OException.
0.0,Severity
0.0,AppVEtw Event
0.0,%s call failed in %s with error = %d
0.0,Provider Enabled
0.0,EnableTraceEx failed in %s with error=%d for provider GUID=%s.
0.0,"RobustFileOps::DeleteFiles: Failed to delete ""%s""! Marking file to be deleted at next reboot."
0.0,"RobustFileOps::DeleteFiles: Failed to delete ""%s""! Ignoring failure."
0.0,.bak
0.0,[Invalid FileOp!]
0.0,"GetFileBackupPath: rand_s failed, not adding random text."
0.0,"[F] Move to backup ""%s"""
0.0,"[D] Ensure ""%s"""
0.0,RobustFileOps::RollbackFiles: FAILED ROLLBACK of %s!
0.0,"RobustFileOps::RollbackFiles: Unexpected FileOp type %s, continuing."
0.0,RobustFileOps::DoFileOp: %s failed
0.0,"backupDirPath is required for FileOpType::MoveFileToBackup operations, for %s."
0.0,"RobustFileOps::DoFileOp: Shutdown event set, abandoning FileOp %s."
0.0,Deadline
0.0,officehelper
0.0,@Value
0.0,outlookshare
0.0,DeltaCab
0.0,StreamARM64XCab
0.0,StreamChpeCab
0.0,StreamDeltaCab
0.0,ClickToRunNextCab
0.0,StreamProofCab
0.0,AppVCab
0.0,StreamCab
0.0,VersionCab
0.0,ClickToRunCab
0.0,BitnessFromPlatform: Unknown Platform 
0.0,CabErrorDetection::Validate
0.0,.hash file is not found. Was expecting %s
0.0,"CabErrorDetection::Validate: .hash file not found for ""%s"". Was expecting %s"
0.0,Failed to download a Catalog file.
0.0,CabManager::DownloadCatalogFile
0.0,Source Path:
0.0,ReleaseLayout: GetPackageFilePath: ReleaseVersion not specified
0.0,Failed at acquire context: %d
0.0,Cleaning non-working catalogs
0.0,Exception when clean no working catalogs
0.0,Working catalog count
0.0,Installed catalog count
0.0,Skipped removing working stream Catalog
0.0,Skipped removing working client/appv Catalog
0.0,Working client version is smaller than the min version that has catalogs
0.0,C2R::CatalogFiles::TryCleanOldCatalogs
0.0,C2R::CatalogFiles::TryCleanAllC2RCatalogs
0.0,Working Client Version
0.0,C2R::CatalogFiles::TryDownload
0.0,Exception when clean all installed catalogs
0.0,downloadPath
0.0,Failed to download transport file
0.0,"Unable to load wldp.dll, fail to check S Mode."
0.0,Force S Mode check to be true
0.0,C2R::CatalogFiles::ReleaseContext
0.0,Remove a list of Catalogs
0.0,Failed to release context
0.0,Deleted catalog count
0.0,Total catalogs to delete
0.0,C2R::CatalogFiles::RemoveCatalogs
0.0,Failed removing Catalog
0.0,C2R::CatalogFiles::RemoveCatalog
0.0,Succeeded removing Catalog
0.0,RemoveCatalog
0.0,Failed to remove catalog
0.0,C2R::CatalogFiles::TryRemove
0.0,C2R::CatalogFiles::Install
0.0,Microsoft-Office-ClickToRun
0.0,This machine is in SMode
0.0,S Mode check failed
0.0,S Mode query function unable to be run.
0.0,"S Mode query function failure, HRESULT code:%x"
0.0,S Mode policy check failed
0.0,%s-%s-%s
0.0,PreventUninstall
0.0,Software\Microsoft\Office\Groove
0.0,C2R::GrooveDeprecator::EndOfGrooveGracePeriod
0.0,First time setting groove grace period time stamp. Time is 
0.0,Start time is %ull. Duration since start time in MS is %ull. Has been less than 30 days: %s 
0.0,Unrecognized deadline type
0.0,Found a pending deadline
0.0,No Pending Deadline
0.0,C2R::UpdateDeadline::DeterminePendingDeadline
0.0,Unrecognized Deadline format
0.0,C2R::UpdateDeadline::Parse
0.0,DeadlineType
0.0,Determined Deadline
0.0,No deadline
0.0,DeadlineMet
0.0,C2R::UpdateDeadline::Init
0.0,Found a config defined deadline
0.0,Found a GPO defined deadline
0.0,Update Download time isn't set
0.0,Update Download time is invalid
0.0,Called DetermineFixedDeadline on invalid deadline type
0.0,Called DetermineRelativeDeadline on invalid deadline type
0.0,Active Deadline exists but is not pending
0.0,Failed to determine Update Deadline
0.0,耀Found a product excluding addon
0.0,C2R::Addon::FindIncludingProductFromIncludedList
0.0,"Uninstalling, will set state to NOT_INSTALLED"
0.0,Uninstalled
0.0,Uninstalling Addons
0.0,C2R::Addons::UninstallAddons
0.0,刀攀最椀
0.0,stryFile.reg
0.0,SOFTWARE\Microsoft\Office\ClickToRun\REGISTRY
0.0,SeBackupPrivilege
0.0,SeRestorePrivilege
0.0,return error code
0.0,C2R::Registry::Ensure
0.0,shortcutFolder
0.0,installFolder
0.0,Failed to unpin taskbar pin
0.0,Unknown exception while unpinning taskbar pin.
0.0,PinnedShortcuts::RemoveTaskBarPins: Pin removal complete.
0.0,Failed to remove item from list. {'result':'%d'}
0.0,PinnedShortcuts::RemoveTaskBarPins: Path: '%s'
0.0,Failed to create item from parsing name. {'result':'%d'}
0.0,PinnedShortcuts::RemoveTaskBarPins
0.0,PinnedShortcuts::RemoveTaskBarPins: Skipping: %s
0.0,"PinnedShortcuts::RemoveTaskBarPins: installFolder:""%s"", shortcutFolder:""%s"""
0.0,Failed to create StartMenuPinnedList. {'result':'%d'}
0.0,Failed to modify shortcut %s
0.0,Failed to modify shortcut
0.0,"PinnedShortcuts::ModifyShortcuts: Verb:""%s"", Shortcut:""%s"""
0.0,Shortcut action failed
0.0,shared::Exception caught while deleting 2016 shortcuts
0.0,std::exception caught while deleting 2016 shortcuts
0.0,parentDirectory
0.0,Succesfully deleted directory
0.0,Inserting Office shortcut to a map
0.0,Deleted Office 2016 shortcut
0.0,shortcut
0.0,Skipping shortcut pointing to non-virtualized location
0.0,Starting removal of 2016 branded shortcuts
0.0,PinnedShortcuts::TryRemoveOffice2016Shortcuts
0.0,Couldn't get the shortcut verb item# %d
0.0,Couldn't get the shortcut verb name for item# %d
0.0,Couldn't get the shortcut verbs
0.0,Couldn't get the shortcut verb count
0.0,PinnedShortcuts::ModifyShortcuts: Skipping: %s
0.0,Couldn't parse shortcut name
0.0,PinnedShortcuts::ModifyShortcuts
0.0,*.lnk
0.0,shell32.dll
0.0,Failed to load Shell32.dll to get the localized shell verb. 
0.0,Couldn't get the Shell folder
0.0,Pin to tas&kbar
0.0,C2R::Cleanup::KillListEntry::Process
0.0,Successfully removed dead file
0.0,C2R::Cleanup::FileVersionLessThanAndOfficeVersionGreaterThan::Matches
0.0,Failed to remove dead file
0.0,Unexpected exception
0.0,C2R::Cleanup::FileVersionLessThan::Matches
0.0,Exception while processing kill list entry
0.0,Unexpected exception while processing kill list entry
0.0,OOBE wow values deleted
0.0,Failed to remove OOBE values
0.0,OOBE values deleted
0.0,TryDeleteOOBEValues
0.0,OException has occured %s. Continuing...
0.0,Software\WOW6432Node\Microsoft\Office\16.0\Common\OEM
0.0,C2R::WindowsUpdateService::DoesOSSupportUniversalOrchestrator
0.0,COMCallHelpers::InternalImplementation::ExecuteComCallUnderClock
0.0,Checking if OS supports Universal Orchestrator
0.0,function
0.0,COM call took too long to return.
0.0,VersionDescriptor::GetLatestOfficeVersionForOsVersion
0.0,No AvailableBuilds to parse.
0.0,Has AvailableBuilds to parse.
0.0,RestrictionType
0.0,SubscriptionOnlyUpgrade
0.0,DeprecatedProduct
0.0,CurrentID
0.0,TargetID
0.0,UpgradeSKUs
0.0,AllowedUpgrade
0.0,@URL
0.0,@ThrottleValue
0.0,VersionDescriptor::ParseDeliveryMechanismNode
0.0,FFNRoot node is missing
0.0,@FFNRoot
0.0,Failed to match delivery mechanism to audience mapping
0.0,@FailMessage
0.0,@LastBuild
0.0,@I640Version
0.0,@SysDrive
0.0,@I640Hash
0.0,@I320Version
0.0,@Build
0.0,@I320Hash
0.0,"ThrottleValue::ResetUpdatesThrottleValue: new throttle value: %u, old throttle value: %u."
0.0,"ThrottleValue::ResetUpdatesThrottleValue: rand_s failed, not resetting throttle value from previous value of %d for major version %u."
0.0,%s|%d.%d%s
0.0,OfficeClientConfig::OfficeClientConfig
0.0,Exception during initalization.
0.0,C2R::DeferredUpdate::DeserializeDeferredVersions
0.0,Timestamped version
0.0,Failed to parse timestamped Version
0.0,LKG build %s is not reachable.
0.0,Failed to set rollback info
0.0,MRO::DetermineVersionToUse
0.0,Available build %s is not reachable.
0.0,"{'Branch':'%s','CurInstBld':'%s','AvailBld':'%s','LKG':'%s','MROThroVal':'%d','MachineThroVal':'%d', 'CurBldExp':'%i', 'CurBldFnd':'%i', 'AvailBldExp':'%i','AvailBldFnd':'%i','LKGFnd':'%i','VerToUse':'%s','success':'%s','DmsStatus':'%s','VCabStatus':'%s'}"
0.0,MinOsVersionValidator::CheckPreReq: returning: %d.
0.0,MinOsVersionValidator::CheckPreReq
0.0,Unknown exception occured validating OS.
0.0,OException has occured %s. Failing test
0.0,C2R::AppExclusion::UpdateExcludedAppsInCreateWorkingConfig
0.0,Adding Excluded Apps
0.0,InstallKeyExistsSuccessfully_Teams
0.0,InstallationValidated_Teams
0.0,InstallationStatus_Teams
0.0,TimeForTeamsInstall
0.0,InstallTeams: succeeded
0.0,MsiInstallProduct failed
0.0,InstallationSucceeded_Teams
0.0,C2R::TeamsAddon::Install
0.0,InstallTeams: MsiInstallProduct failed due to install already in progress.
0.0,REBOOT=ReallySuppress MSIFASTINSTALL=7 ALLUSERS=1 SOURCE=PROPLUS
0.0,TeamsMachineInstaller
0.0,Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Run
0.0,Software\Microsoft\Windows\CurrentVersion\Run
0.0,InstallationStatus
0.0,Bing install failed
0.0,Bing install failed due to another installation is in progress
0.0,C2R::BingAddon::Install
0.0,Bing install success
0.0,Call to TerminateProcess failed
0.0,C2R::UninstallUtils::ForceShutdownOfficeApps
0.0,"Pid:%d, ProcessFilePath:%s"
0.0,Function %s unrecognized. Last error code: %x.
0.0,Failed to load WinTrust
0.0,CryptCATAdminRemoveCatalog
0.0,CryptCATAdminAddCatalog
0.0,CryptCATAdminReleaseContext
0.0,CryptCATAdminAcquireContext
0.0,This OS doesn't support Centennial
0.0,Failed to install OfficeHelper
0.0,C2R::OfficeHelperAddon::Install
0.0,Installed OfficeHelper
0.0,Should Download Office Helper
0.0,No Installed PRID supports OfficeHelper
0.0,Found Prid including OfficeHelper
0.0,Prid
0.0,C2R::OneDriveClientAddon::Install
0.0,Triggered OneDrive install
0.0,/silent /allusers
0.0,OneDrive install did not begin correctly
0.0,Triggered OneDrive install did not complete
0.0,Failed to install OutlookShare
0.0,C2R::OutlookShareAddon::Install
0.0,Installed OutlookShare
0.0,Should Download Outlook Share
0.0,Microsoft.OutlookDesktopIntegrationServices
0.0,Invalid Windows
0.0,PowerShellDeployment::ValidateInstall
0.0,Package is not installed or failed to validate package
0.0,"$package = Get-AppxPackage %s -allUsers; if (!$package) { $Error.Add(\""Package is not installed\"")}"
0.0,PowerShellDeployment::SideloadInstall
0.0,Failed to use PowerShell install Sideload package
0.0,"Add-AppXProvisionedPackage -PackagePath \""%s\"" -LicensePath \""%s\"" -online"
0.0,"Invoked Powershell, but failed to retrieve the ExitCode"
0.0,SharedCentennial::InvokePowershell
0.0,"-NoProfile ""%s; if ($error.Count -eq 0) { Out-File -FilePath '%s' -InputObject '1' -Encoding ascii; } else { Out-File -FilePath '%s' -InputObject '0' -Encoding ascii; Out-File -FilePath '%s' -InputObject $error -Encoding ascii;} """
0.0,PowerShellDeployment::PowerShellScratchWrapper
0.0,"Scratch file path is too long, failed to check PowerShell command result"
0.0,scratchFilePath
0.0,errorFilePath
0.0,"-NoProfile ""%s"""
0.0,Invoked Powershell
0.0,Arguments
0.0,powershell.exe
0.0,"isinstalled --displayname ""%s"""
0.0,InspectorToolDeployment::SideloadInstall
0.0,Failed to use tool install Sideload package
0.0,"provision --package ""%s"" --license ""%s"""
0.0,InspectorOfficeGadget.exe
0.0,Run Inspector tool process
0.0,Failed to start Inspector tool as Admin
0.0,InspectorToolDeployment::ToolScratchWrapper
0.0,"Scratch file path is too long, failed to check command error message"
0.0,"%s --logfile ""%s"""
0.0,InspectorToolDeployment::ValidateInstall
0.0,Package is not installed
0.0,"No OS restriction, returning default version value."
0.0,OsRestrictionType::GetLatestVersionForOsVersion
0.0,Returning version for Windows OS restriction
0.0,Did not contain default value
0.0,Did not contain correctly formatted default value
0.0,Only one default expected
0.0,default
0.0,::GetLastError
0.0,Label
0.0,ErrorCode: %d (0x%x)
0.0,Office.ValidateError.scratch
0.0,Office.ValidateResult.scratch
0.0,Office.SideloadError.scratch
0.0,Office.SideloadResult.scratch
0.0,rdId
0.0,clientCulture
0.0,LoadedC2RIntlDll
0.0,IsClientCultureRtl
0.0,IntlCulture
0.0,ClientCulture
0.0,UserPreferredCulture
0.0,LoadC2RIntlString
0.0,GetIntlCulture
0.0,Unable to get a culture and there are no intl dll's available.
0.0,Failed to get LOCALE_SPARENT of dllCulture
0.0,dllCulture
0.0,FindC2RCultureMatch
0.0,Failed to get LOCALE_SPARENT of windowsCulture
0.0,windowsCulture
0.0,LoadedString
0.0,LoadC2RIntlString
0.0,LoadC2RIntlString unexpected parameters
0.0,Italics attr is not equal.
0.0,Weight class is not equal.
0.0,SOFTWARE\Microsoft\Windows NT\CurrentVersion\Fonts
0.0, (TrueType)
0.0,Lihavoitu Kursivoitu
0.0,Cursiva Negreta
0.0,Fet Kursiv
0.0,Corsivo Grassetto
0.0,Lihavoitu Kursivoi
0.0,Negreta Cursiva
0.0,Halvfet Kursiv
0.0,Halvfet
0.0,Grassetto Corsivo
0.0,.tt2
0.0,Found a matching font in the system
0.0,.ttf
0.0,.ttc
0.0,Font updated.  System reboot needed
0.0,АДДЃЋ
0.0,fontext.dll
0.0,[AppV Error: Code(0x%x-0x%x) Result(%s) Type(%s) Module(%S - %d) File(%S : %d)]
0.0,AppV
0.0,trying to write to a file that's not open
0.0,MergeAndStageRegistry
0.0,Value action failed.
0.0,Recursion stack overflow for RecursivelyMigrateWithActions
0.0,C2R::VirtualRegistryOps::DeleteBackupRegistry
0.0,Exception caught in DeleteBackupRegistry
0.0,PublishRegistry
0.0,File read truncated
0.0,RSOD tree is corrupt:
0.0,Failed to call ORGetKeySecurity
0.0,Failed to call ORGetVirtualFlag
0.0,Failed to call ORQueryInfoKey
0.0,Failed to call OREnumKey
0.0,Failed to call OROpenKey on:
0.0,Failed to OROpenKey on:
0.0,Failed to call ORCreateKey with name:
0.0,Failed to call ORSetVirtualFlags
0.0,Failed to call ORGetValues on key:
0.0,Failed to call OREnumValue
0.0,Failed to get value by name:
0.0,Right key:
0.0,Left key:
0.0,刀攀最椀
0.0,stry key names are different
0.0,C2R::RegKeyBase::operator ==
0.0,Right value number:
0.0,Left value number:
0.0,Key name:
0.0,刀攀最椀
0.0,stry key have different number of values
0.0,Right value:
0.0,Left value:
0.0,刀攀最椀
0.0,stry key have different values
0.0,Right subkey number:
0.0,Left subkey number:
0.0,刀攀最椀
0.0,stry key have different number of subkeys
0.0,Failed to compare registry hives
0.0,does not fit in DWORD
0.0,Size of value
0.0,does not fit in QWORD
0.0,"offset %d outside range: [%d,%d]"
0.0,Microsoft Enhanced RSA and AES Cryptographic Provider
0.0,BlockHash::Init: CryptAcquireContext failed
0.0,BlockHash::Init: CryptCreateHash failed
0.0,BlockHash::ComputeHash: CryptDestroyHash failed
0.0,BlockHash::Init: Hashsize of crypto does not match expected hash size
0.0,椀癮污摩
0.0, stoll argument
0.0,stoll argument out of range
0.0,EnsureSourceRanges
0.0,LoadFile
0.0,BeginLoadRange
0.0,C2R::Transport::FailOverTransport::GetBackupTransport
0.0,OTransport::CMBITSUtilities::SplitCMBITSUrlIntoDownloadManagerClassIdAndSourceUrl
0.0,\{?([a-f0-9]{8}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{4}-[a-f0-9]{12})\}?
0.0,Unexpected size of CMBITS url.
0.0,OTransport::CMBITSUtilities::StringToGuid
0.0,"CLSIDFromString(sanitizedGuidString.c_str(), &guid)"
0.0,Failed to get GUID from string. GuidString:'%1%'
0.0,C2R::Transport::BGTransport::DoGetStats
0.0,BGTransport::GetBGLoadRangeAsyncResult: Invalid loadRangeAsyncResult
0.0,BGTransport::GetBGLoadRangeAsyncResult: loadRangeAsyncResult not initialized
0.0,C2R::Transport::BGTransportJob::Complete
0.0,GetStats
0.0,C2R::Transport::BGTransportManager::FindJob
0.0,pJob->GetId(&jobId)
0.0,Unable to find job
0.0,Unable to get Job Id
0.0,C2R::Transport::BITSTransportManager::BITSTransportManager
0.0,"TWCCoCreateInstance(_backgroundCopyManagerCLSID, nullptr, CLSCTX_LOCAL_SERVER, __uuidof(IBackgroundCopyManager), (void**)&_pBackgroundCopyManager)"
0.0,"TWCCoCreateInstance(CLSID_DeliveryOptimization, nullptr, CLSCTX_LOCAL_SERVER, __uuidof(IBackgroundCopyManager), (void**)&_pBackgroundCopyManager)"
0.0,Unable to create BackgroundCopyManager instance.
0.0,Unable to create DeliveryOptimization instance.
0.0,C2R::Transport::DOTransportManager::DOTransportManager
0.0,C2R::Transport::BGTransport::GetContentSize
0.0,Unable to get file size using http
0.0,SetNotifyInterface
0.0,FileTransport::DoLoadFile
0.0,Copying file failed
0.0,HttpTransport::CancelLoadRange - Empty loadRangeAsyncResult.
0.0,Failed to read range
0.0,C2R::HttpTransport::DoCancelLoadRange
0.0,Invalid loadRangeAsyncResult.
0.0,C2R::HttpTransport::DoLoadFile
0.0,Http GET request failed to set user agent: %s
0.0,Http GET request failed: Status = %d
0.0,Http GET request failed
0.0,Failed to Read the response stream.
0.0,Empty response stream.
0.0,C2R::HttpTransport::ReadRangeProc
0.0,Empty response stream
0.0,Failed to Read the response stream: 0x%x.
0.0,HttpTransport::DoEndLoadRange - Request is being cancelled.
0.0,HttpTransport::EndLoadRange: Invalid loadRangeAsyncResult
0.0,Http request cancelled
0.0,HttpTransport::DoEndLoadRange - Request is cancelled
0.0,"RedirectingCDN:{%s}, RedirectingError:{%d}, Location:{NotFound}"
0.0,"RedirectingCDN:{%s}, RedirectingError:{%d}, Location:{%s}, RedirectedCDN:{%s}, Result:{%d}"
0.0,C2R::HttpTransport::DoRedirect
0.0,Bits download job returned false. Source address %s
0.0,BitsTransport::DoLoadFile: Failed to load the file.
0.0,BitsTransport::GetSourceAddressForCmbits
0.0,Bits download job error. Source Address format is not expected. Source address %s
0.0,BitsTransport::DoCheckIsReachable: Wrong format for Source Address.
0.0,C2RBitsCheckReachable
0.0,BitsTransport::DoLoadFile: Wrong format for Source Address.
0.0,BitsTransport::DoLoadFile
0.0,Bits download job error. Source address %s
0.0,Bits
0.0,Transport::EnsureTransportActivity
0.0,Failed to ensure transport activity
0.0,95D2EE60-C9D3-45E4-876D-BAE16D758A87
0.0,C2R_BITS
0.0,"Requested range Start: %u, Length: %u is not ensured"
0.0,backedTransportType
0.0,CachedTransport
0.0,cacheFileTransportPtr
0.0,EnsureSourceRangesTime
0.0,cacheTransportLoadRangeAsyncResult
0.0,"_pBackgroundCopyManager->CreateJob(jobName.c_str(), BG_JOB_TYPE_DOWNLOAD, &jobGuid, &pBackgroundCopyJob)"
0.0,Failed to create IBackgroundCopyJob job.
0.0,C2R::Transport::BITSTransportManager::DoCreateNewJob
